species,pu,amount
3,272,0
4,272,0
5,272,2
6,272,0.0592523743572957
1,273,0
2,273,0
3,273,0
4,273,0
5,273,3
6,273,0.116099674004883
1,274,0
2,274,0
3,274,0
4,274,0
5,274,0
6,274,0
1,275,0
2,275,0
3,275,0
4,275,0
5,275,0
6,275,0
1,276,0
2,276,0
3,276,0
4,276,0
5,276,0
6,276,0
1,277,1.5
2,277,4.75145475956992e-14
3,277,2
4,277,0
5,277,2
6,277,0.0134931888067558
1,278,0
2,278,0
3,278,0
4,278,0
5,278,0
6,278,0
1,279,0
2,279,0
3,279,0
4,279,0
5,279,3.5
6,279,0.0371047773059841
1,280,0
2,280,0
3,280,0
4,280,0
5,280,4
6,280,0.00372039007711133
1,281,0
2,281,0
3,281,0
4,281,0
5,281,0
6,281,0
1,282,0
2,282,0
3,282,2
4,282,1.48132520488222e-17
5,282,0
6,282,0
1,283,0
2,283,0
3,283,2
4,283,1.54297873649892e-06
5,283,0
6,283,0
1,284,0
2,284,0
3,284,0
4,284,0
5,284,1.5
6,284,0.0170564203809017
1,285,0
2,285,0
3,285,0
4,285,0
5,285,1
6,285,0.0179696652275004
1,286,0
2,286,0
3,286,0
4,286,0
5,286,0
6,286,0
1,287,0
2,287,0
3,287,0
4,287,0
5,287,5
6,287,0.147820924700511
1,288,0
2,288,0
3,288,0
4,288,0
5,288,0
6,288,0
1,289,0
2,289,0
3,289,1
4,289,3.18993429347287e-07
5,289,0
6,289,0
1,290,0
2,290,0
3,290,0
4,290,0
5,290,1
6,290,0.0143202763113363
1,291,0
2,291,0
3,291,0
4,291,0
5,291,2
6,291,0.0229671046203087
1,292,0
2,292,0
3,292,0
4,292,0
5,292,1
6,292,0.0123074189369821
1,293,0
2,293,0
3,293,2
4,293,1.50526246463538e-06
5,293,0
6,293,0
1,294,0
2,294,0
3,294,2.5
4,294,2.68521219635073e-06
5,294,0
6,294,0
1,295,0
2,295,0
3,295,3
4,295,1.87111704848864e-06
5,295,0
6,295,0
1,296,0
2,296,0
3,296,7
4,296,2.2029315141188e-06
5,296,2
6,296,0.00110689724142419
1,297,0
2,297,0
3,297,2
4,297,2.02619832164238e-06
5,297,1
6,297,0.0115959348895561
1,298,0
2,298,0
3,298,0
4,298,0
5,298,0
6,298,0
1,299,0
2,299,0
3,299,0
4,299,0
5,299,14
6,299,0.191891408795486
1,300,0
2,300,0
3,300,0
4,300,0
